algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_max_cost,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_conditioning_input_points,pivot_conditioning_max_deviation,pivot_conditioning_observed_deviation,pivot_conditioning_output_points,pivot_conditioning_safety_rejections,pivot_conditioning_shortcuts,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.012,5.686661668251417,0.0165050729536979,0.0036429963624662496,,0.5107629885836733,0.23390290478282266,0.25619225950049973,0,255,2.58265e-25,5,161,True,50.3358,251,True,simple_default,simple,5.68666,177,True,4.817744742149888,adaptive_hybrid,0.05,246,43bd63c005f0841a57f71a3cc247a4cb1b750245e26a6e1c87a8c657f51be5c3,6.127630905255402,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,8e0cb3b13aceb5b623ef824723b12671a151886c5c21cf5bca94b57c9b282df8,124,8e0cb3b13aceb5b623ef824723b12671a151886c5c21cf5bca94b57c9b282df8,0,1,horizontal_rack_detour,True,5.686661668251417,4.817744742149888,6.127630905255402,1,0.017373475000113103
0.0,51.71152110245399,8.881784197001252e-16,1.3142039404990404e-16,,0.3029630802502348,0.16464466339406925,0.19616942228881007,0,207,,,,,,,,,,,,,13.601409199931936,raw,0.05,196,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,4.906259645792706,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,100,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,0,1,right_rack_detour,True,51.71152110245399,13.601409199931936,4.906259645792706,1,0.0058378549997541995
0.0,4.733817947841062,0.02324860448524979,0.004142122230972812,,0.3268792821519342,0.25619225950049973,0.26464466488418537,0,199,,,,,,,,,,,,,3.4586063125323965,simple,0.05,196,01a82475e6c4572570011a9f975dbb8b5743b61e5795eb540f09f7eeffe1bc53,4.865627004507547,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,99,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,0,1,right_rack_detour,True,4.733817947841062,3.4586063125323965,4.865627004507547,1,0.008224046000123053
0.0,17.593316585711722,0.006525586448741923,0.0016107275237027094,,0.32338768363072695,0.2146446641391273,0.25619225950049973,0,224,,,,,,,,,,,,,8.230924069926743,savitzky_golay,0.05,196,bb98b0d50b78ad1bd89f717058da127dfac1ba2854b5018e81b3c0c49952d024,4.886826967858473,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,99,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,0,1,right_rack_detour,True,17.593316585711722,8.230924069926743,4.886826967858473,1,0.006706261000090308
0.012,23.892922837355385,0.011250989518720843,0.0031996987424294716,,0.32143345262828465,0.2146446641391273,0.25619225950049973,0,228,,,,,,,,,,,,,10.73510456749782,constrained,0.05,196,e0f68e5376c4549b28257d8caf3d610730f6c10df3c67294d7f44054a9d2629a,4.898558674960649,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,100,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,0,1,right_rack_detour,True,23.892922837355385,10.73510456749782,4.898558674960649,1,0.017461429000377393
0.003,11.399470520672846,0.036678837741716284,0.011808346089466052,,0.3102862175075335,0.25619225950049973,0.26464466488418537,0,172,,,,,,,,,,,,,12.73118182304342,pivot_g2_fixed,0.05,162,15523c9b6bd69db90bf4c4d5412e662ae1f4e3e06fec4450c612a0cf33d8c79d,4.8752215507887895,0,24,196,0.04,0.0367422,8,0,6,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.106877, 'selected_score': 0.76076}, {'index': 1, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.112372, 'selected_score': 0.75}, {'index': 2, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 3, 'states': 0, 'selected_radius': 0.4, 'selected_trim': 0.109641, 'selected_score': 0.9}, {'index': 3, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.118973, 'selected_score': 0.927319}, {'index': 4, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.0698662, 'selected_score': 1}, {'index': 5, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}]",6,0,54,none,5,1,0.7244936441802743,200,0.867616,162,1,"{'angular acceleration iteration did not converge': 3, 'transition would overlap an adjacent corner window': 27}",0.00299608,fixed,0.05,0.7244936441802743,24,NavFnDijkstra,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,99,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,0,1,right_rack_detour,True,3.213230082861594,2.8737599794817594,4.8766248801530026,2,0.007598648000112007
0.009000000000000001,16.845087656486534,0.03659786302245283,0.011648158888677252,,0.3178657721217057,0.25619225950049973,0.26464466488418537,0,137,,,,,,,,,,,,,9.510196172994007,pivot_g2,0.05,108,89ef6b315d3a5032addcd7cad7642192c5c061eea8aa5b1caf98b2fc764879db,4.883805072884473,76,78,196,0.04,0.0367422,8,0,6,"[{'index': 0, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0178129, 'trim_max': 0.267193, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 1, 'radius_min': 0.1, 'radius_max': 1.28385, 'trim_min': 0.0224744, 'trim_max': 0.288537, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 2, 'radius_min': 0.1, 'radius_max': 1.05266, 'trim_min': 0.0274103, 'trim_max': 0.288537, 'evaluations': 20, 'safe_feasible': 16, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 3, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.015863, 'trim_max': 0.237946, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 4, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00465774, 'trim_max': 0.0698662, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 5, 'radius_min': 0.1, 'radius_max': 0.186586, 'trim_min': 0.037897, 'trim_max': 0.0707105, 'evaluations': 6, 'safe_feasible': 3, 'states': 4, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}]",6,34,97,all_pivot,0,6,0.7244936441802743,200,0,108,6,"{'angular acceleration iteration did not converge': 6, 'transition requires a reversing inner wheel': 10}",0.0104184,adaptive,0.05,2.461985588588376,81,NavFnDijkstra,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,99,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,0,1,right_rack_detour,True,3.151489543534777e-25,7.095019016745177e-13,4.888876533585552,7,0.014218660000096861
0.003,4.733817947841062,0.02324860448524979,0.004142122230972812,,0.3268792821519342,0.25619225950049973,0.26464466488418537,0,199,3.21323,1,161,True,51.7115,251,True,simple_default,simple,4.73382,177,True,3.4586063125323965,adaptive_hybrid_fixed,0.05,196,01a82475e6c4572570011a9f975dbb8b5743b61e5795eb540f09f7eeffe1bc53,4.865627004507547,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,99,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,0,1,right_rack_detour,True,4.733817947841062,3.4586063125323965,4.865627004507547,1,0.007579901000099198
0.009000000000000001,4.733817947841062,0.02324860448524979,0.004142122230972812,,0.3268792821519342,0.25619225950049973,0.26464466488418537,0,199,3.15149e-25,6,161,True,51.7115,251,True,simple_default,simple,4.73382,177,True,3.4586063125323965,adaptive_hybrid,0.05,196,01a82475e6c4572570011a9f975dbb8b5743b61e5795eb540f09f7eeffe1bc53,4.865627004507547,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,99,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,0,1,right_rack_detour,True,4.733817947841062,3.4586063125323965,4.865627004507547,1,0.016396563999933278
0.0,47.546075337575495,4.440892098500626e-16,6.415350471809794e-17,,0.483043730171609,0.11464466264901119,0.2146446641391273,0,553,,,,,,,,,,,,,11.001618993721564,raw,0.05,547,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,13.696073403185522,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,276,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,0,1,long_southwest_to_northeast,True,47.546075337575495,11.001618993721564,13.696073403185522,1,0.009297963999870262
0.003,7.037750679849484,0.015840972777588124,0.0025777927976331446,,0.46781779989191263,0.11464466264901119,0.25619225950049973,0,571,,,,,,,,,,,,,3.585626766771457,simple,0.05,547,ab2e6927d73e91bc747ec4137738705ec5a8162b1e058edc15387547510df942,13.652532298914709,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,275,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,0,1,long_southwest_to_northeast,True,7.037750679849484,3.585626766771457,13.652532298914709,1,0.012497876999987056
0.0,19.757605971403223,0.005753934258065893,0.0008081535329700345,,0.46096702897311126,0.11464466264901119,0.21959563989254183,0,591,,,,,,,,,,,,,7.038911294804641,savitzky_golay,0.05,547,222807954cf9ed847af4834fb586e19e69f164ce929f1526db77c2e359980b5f,13.681474855217369,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,275,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,0,1,long_southwest_to_northeast,True,19.757605971403223,7.038911294804641,13.681474855217369,1,0.012205453999740712
0.033,20.386197520921304,0.011001180160007699,0.0014509481259466041,,0.46351619191575233,0.11464466264901119,0.2474873771031409,0,586,,,,,,,,,,,,,6.2854486579803455,constrained,0.05,547,e7aaa2e1d6cc917e567f1f0c44a90475383d9964403884519a9256a0735fa5d1,13.688816410559632,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,275,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,0,1,long_southwest_to_northeast,True,20.386197520921304,6.2854486579803455,13.688816410559632,1,0.04673159499998292
0.006,4.840556634517879,0.03333032039956454,0.013828800129792401,,0.4086193515916084,0.11464466264901119,0.2146446641391273,0,474,,,,,,,,,,,,,3.6222831614541127,pivot_g2_fixed,0.05,457,0ca7b781e304bc7a80473c10290344c0ad1b7919cb42e62ebc667f117c2639da,13.632582040021118,0,54,547,0.04,0.0336589,12,0,11,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.132341, 'selected_score': 1}, {'index': 1, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.178983, 'selected_score': 0.85}, {'index': 2, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.242968, 'selected_score': 0.85}, {'index': 3, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.0985659, 'selected_score': 0.83706}, {'index': 4, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.0916485, 'selected_score': 1}, {'index': 5, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.25, 'selected_trim': 0.160912, 'selected_score': 1}, {'index': 6, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.127104, 'selected_score': 0.753456}, {'index': 7, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.127192, 'selected_score': 0.850657}, {'index': 8, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.107485, 'selected_score': 0.780502}, {'index': 9, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.0714976, 'selected_score': 0.85}]",10,0,90,none,10,0,0.0,200,0.877168,457,0,"{'angular acceleration iteration did not converge': 8, 'transition would overlap an adjacent corner window': 23}",0.00521337,fixed,0.05,0,59,NavFnDijkstra,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,274,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,0,1,long_southwest_to_northeast,True,4.840556634517879,3.6222831614541127,13.632582040021118,1,0.01645900499988784
0.012,5.675432019486182,0.03634625584655229,0.014224121557765606,,0.39141673085835177,0.11464466264901119,0.2146446641391273,0,545,,,,,,,,,,,,,5.440746838984139,pivot_g2,0.05,528,1cfffed6403b2e012edef84320e4ad16dd26a6cc0f5027c68e48c3111bb52c15,13.630140585577953,252,148,547,0.04,0.0336589,12,0,11,"[{'index': 0, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0088227, 'trim_max': 0.132341, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.132341, 'selected_score': 0.176074}, {'index': 1, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0178983, 'trim_max': 0.268474, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.268474, 'selected_score': 0.256455}, {'index': 2, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0161978, 'trim_max': 0.242968, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.242968, 'selected_score': 0.265163}, {'index': 3, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00657106, 'trim_max': 0.0985659, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.0985659, 'selected_score': 0.13979}, {'index': 4, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0061099, 'trim_max': 0.0916485, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.0916485, 'selected_score': 0.0851145}, {'index': 5, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.012873, 'trim_max': 0.193095, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.193095, 'selected_score': 0.220901}, {'index': 6, 'radius_min': 0.1, 'radius_max': 1.14222, 'trim_min': 0.0254208, 'trim_max': 0.290362, 'evaluations': 20, 'safe_feasible': 16, 'states': 6, 'selected_radius': 0.204222, 'selected_trim': 0.0519149, 'selected_score': 0.67601}, {'index': 7, 'radius_min': 0.1, 'radius_max': 1.14143, 'trim_min': 0.0254384, 'trim_max': 0.290362, 'evaluations': 20, 'safe_feasible': 16, 'states': 6, 'selected_radius': 0.204143, 'selected_trim': 0.0519308, 'selected_score': 0.69814}, {'index': 8, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0143313, 'trim_max': 0.21497, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.21497, 'selected_score': 0.251934}, {'index': 9, 'radius_min': 0.1, 'radius_max': 0.883608, 'trim_min': 0.0238325, 'trim_max': 0.210586, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.883608, 'selected_trim': 0.210586, 'selected_score': 0.471681}]",10,60,182,none,10,0,0.0,200,0.324126,528,0,"{'angular acceleration iteration did not converge': 16, 'transition requires a reversing inner wheel': 13}",0.012714,adaptive,0.05,0,153,NavFnDijkstra,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,274,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,0,1,long_southwest_to_northeast,True,5.675432019486182,5.440746838984139,13.630140585577953,1,0.023016661999918142
0.009000000000000001,7.037750679849484,0.015840972777588124,0.0025777927976331446,,0.46781779989191263,0.11464466264901119,0.25619225950049973,0,571,4.84056,0,253,True,47.5461,253,True,simple_default,simple,7.03775,253,True,3.585626766771457,adaptive_hybrid_fixed,0.05,547,ab2e6927d73e91bc747ec4137738705ec5a8162b1e058edc15387547510df942,13.652532298914709,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,275,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,0,1,long_southwest_to_northeast,True,7.037750679849484,3.585626766771457,13.652532298914709,1,0.018151722999846243
0.015000000000000001,7.037750679849484,0.015840972777588124,0.0025777927976331446,,0.46781779989191263,0.11464466264901119,0.25619225950049973,0,571,5.67543,0,253,True,47.5461,253,True,simple_default,simple,7.03775,253,True,3.585626766771457,adaptive_hybrid,0.05,547,ab2e6927d73e91bc747ec4137738705ec5a8162b1e058edc15387547510df942,13.652532298914709,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,275,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,0,1,long_southwest_to_northeast,True,7.037750679849484,3.585626766771457,13.652532298914709,1,0.02889618100016378
0.003,28.69867528731926,4.440892098500626e-16,4.860400279728535e-17,,0.48073393837457107,0.16464466339406925,0.25401603890116004,0,576,,,,,,,,,,,,,13.089227061823996,raw,0.05,547,12439aef3623d61e8bf3d1a4035080113e5c75fe4c4959b68306f79b367892f1,13.713275919882998,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,12439aef3623d61e8bf3d1a4035080113e5c75fe4c4959b68306f79b367892f1,276,12439aef3623d61e8bf3d1a4035080113e5c75fe4c4959b68306f79b367892f1,0,1,long_northeast_to_southwest,True,28.69867528731926,13.089227061823996,13.713275919882998,1,0.00977195399991615
0.0,7.346909001927223,0.020526320258716535,0.002738043548863004,,0.46425160759643913,0.11464466264901119,0.28480087705617874,0,550,,,,,,,,,,,,,4.325127276416642,simple,0.05,547,abb955354e5ca98fbca261bfd86a7963c0546aadc0b88899033dc37818326043,13.673282623201256,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,12439aef3623d61e8bf3d1a4035080113e5c75fe4c4959b68306f79b367892f1,275,12439aef3623d61e8bf3d1a4035080113e5c75fe4c4959b68306f79b367892f1,0,1,long_northeast_to_southwest,True,7.346909001927223,4.325127276416642,13.673282623201256,1,0.011882976999913808
0.0,16.052988557845605,0.009873222273072952,0.000837998086206711,,0.46368396534691897,0.11464466264901119,0.28480087705617874,0,563,,,,,,,,,,,,,8.319098321793973,savitzky_golay,0.05,547,28abbf45aaa59654c51da5778fb51feb7f35f2e98726f69b04026f7ddc10c237,13.701427847716623,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,12439aef3623d61e8bf3d1a4035080113e5c75fe4c4959b68306f79b367892f1,276,12439aef3623d61e8bf3d1a4035080113e5c75fe4c4959b68306f79b367892f1,0,1,long_northeast_to_southwest,True,16.052988557845605,8.319098321793973,13.701427847716623,1,0.01651791399990543
0.033,24.27015511829114,0.016688666719811476,0.002479298721352631,,0.4627561967402294,0.16464466339406925,0.2808724311428359,0,569,,,,,,,,,,,,,11.051943289870998,constrained,0.05,547,fc59005b11589bdf178aec32b6f363c308b736d0a0d3cd01bc60bba5e21a9859,13.730674833332975,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,12439aef3623d61e8bf3d1a4035080113e5c75fe4c4959b68306f79b367892f1,276,12439aef3623d61e8bf3d1a4035080113e5c75fe4c4959b68306f79b367892f1,0,1,long_northeast_to_southwest,True,24.27015511829114,11.051943289870998,13.730674833332975,1,0.042085021999810124
0.006,11.696706064249058,0.03736911622036536,0.014925062016452514,,0.4270509187444335,0.11464466264901119,0.26857588513193054,0,460,,,,,,,,,,,,,11.795419185282258,pivot_g2_fixed,0.05,449,ca716f82867c84cf9318c92ea9c1a901cefef35f75a73fd48a67d30dfc947b2b,13.649880195075701,0,56,547,0.04,0.0380695,13,0,12,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 1, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.0641838, 'selected_score': 1}, {'index': 2, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.125057, 'selected_score': 0.805044}, {'index': 3, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.4, 'selected_trim': 0.116565, 'selected_score': 0.75}, {'index': 4, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.13377, 'selected_score': 0.765358}, {'index': 5, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.123249, 'selected_score': 0.954921}, {'index': 6, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.147767, 'selected_score': 1}, {'index': 7, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 9, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.209001, 'selected_score': 0.906473}, {'index': 8, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.110835, 'selected_score': 0.910161}, {'index': 9, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.116292, 'selected_score': 0.954332}, {'index': 10, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.160704, 'selected_score': 1}]",11,0,99,none,10,1,0.7203260125907084,200,0.904629,449,1,"{'angular acceleration iteration did not converge': 8, 'transition would overlap an adjacent corner window': 30}",0.0052984,fixed,0.05,0.7203260125907084,61,NavFnDijkstra,12439aef3623d61e8bf3d1a4035080113e5c75fe4c4959b68306f79b367892f1,275,12439aef3623d61e8bf3d1a4035080113e5c75fe4c4959b68306f79b367892f1,0,1,long_northeast_to_southwest,True,4.508115714275772,2.8735371218649464,13.651874026808336,2,0.014409262999834027
