algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_candidate_time_budget_s,hybrid_maximum_center_cost,hybrid_pivot_energy,hybrid_pivot_maneuver_effort,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_path_length_m,hybrid_pivot_pivot_rotation_rad,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_maneuver_effort,hybrid_raw_max_cost,hybrid_raw_path_length_m,hybrid_raw_pivot_rotation_rad,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_maneuver_effort,hybrid_simple_max_cost,hybrid_simple_path_length_m,hybrid_simple_pivot_rotation_rad,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_conditioned_polyline,pivot_conditioning_input_points,pivot_conditioning_max_deviation,pivot_conditioning_observed_deviation,pivot_conditioning_oscillation_deviation,pivot_conditioning_oscillation_shortcuts,pivot_conditioning_output_points,pivot_conditioning_safety_rejections,pivot_conditioning_shortcuts,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pass_through_corners,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_selected_stitch_rejection,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.0,35.78069719077171,0.005647951937483702,0.000790799227933377,,0.45892030734246647,0.16464466339406925,0.2146446641391273,0,663,,,,,,,,,,,,,,,,,,,,,,,,10.738355458637255,savitzky_golay,0.05,557,9cbb3145ff04a1f5547a10c46fc0d56195661bf9ca058478e93556c4be02e372,13.943078354957349,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,6f1b40571faf83b43e80b36513c1a4453893c3a2a85f79fac1ba4e54a553e2b9,280,f151b12372f6cea9f1662b92a6df24b9b12738e431b8889702e1cd3222ca5857,0,1,serpentine_east_west,True,35.78069719077171,10.738355458637255,13.943078354957349,1,0.013942640999630385
0.039,52.337616567167444,0.04069407424317213,0.009710330826567628,,0.43696597343874294,0.16464466339406925,0.2146446641391273,0,636,,,,,,,,,,,,,,,,,,,,,,,,9.65582066206573,constrained,0.05,557,15df14dd3f7a838389c3173f3bb7e00bd715be4540321bb317b0f1ea7fcb1a04,13.980442172474469,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,6f1b40571faf83b43e80b36513c1a4453893c3a2a85f79fac1ba4e54a553e2b9,281,f151b12372f6cea9f1662b92a6df24b9b12738e431b8889702e1cd3222ca5857,0,1,serpentine_east_west,True,52.337616567167444,9.65582066206573,13.980442172474469,1,0.050362275000225054
0.009000000000000001,5.2482444288524395,0.06759880894816418,0.03254208400871378,,0.4301570609504072,0.16464466339406925,0.17079994476667312,0,566,,,,,,,,,,,,,,,,,,,,,,,,2.933733761471389,pivot_g2_fixed,0.05,555,87f854067d0a63adba283a3791d1312e4aa5fe39e7fa48127b7c4e65fe66e893,13.767377318429096,0,44,"[[5, 0], [4.13647, 1.25001], [3.82984, 1.92899], [3.41493, 2.24508], [2.1789, 2.68946], [1.4492, 3.38597], [-3.48733, 3.42705], [-3.75084, 3.16982], [-4.33274, 1.29536], [-4.75692, 0.307885], [-5, 0]]",557,0.075,0.0717444,0.15,0,11,0,10,"[{'index': 0, 'x': 4.13647, 'y': 1.25001, 'turn_angle': -0.180354, 'incoming_length': 1.51928, 'outgoing_length': 0.745009, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.135633, 'selected_score': 1}, {'index': 1, 'x': 3.82984, 'y': 1.92899, 'turn_angle': 0.495581, 'incoming_length': 0.745009, 'outgoing_length': 0.521594, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.189742, 'selected_score': 0.85}, {'index': 2, 'x': 3.41493, 'y': 2.24508, 'turn_angle': 0.305901, 'incoming_length': 0.521594, 'outgoing_length': 1.31349, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.231232, 'selected_score': 1}, {'index': 3, 'x': 2.1789, 'y': 2.68946, 'turn_angle': -0.417007, 'incoming_length': 1.31349, 'outgoing_length': 1.00875, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 9, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.317368, 'selected_score': 0.85}, {'index': 4, 'x': 1.4492, 'y': 3.38597, 'turn_angle': 0.753815, 'incoming_length': 1.00875, 'outgoing_length': 4.93671, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.395831, 'selected_score': 0.85}, {'index': 5, 'x': -3.48733, 'y': 3.42705, 'turn_angle': 0.781659, 'incoming_length': 4.93671, 'outgoing_length': 0.368238, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 3, 'states': 0, 'selected_radius': 0.4, 'selected_trim': 0.16481, 'selected_score': 0.9}, {'index': 6, 'x': -3.75084, 'y': 3.16982, 'turn_angle': 0.496454, 'incoming_length': 0.368238, 'outgoing_length': 1.96271, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.152072, 'selected_score': 0.85}, {'index': 7, 'x': -4.33274, 'y': 1.29536, 'turn_angle': -0.104718, 'incoming_length': 1.96271, 'outgoing_length': 1.07472, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.0786103, 'selected_score': 1}, {'index': 8, 'x': -4.75692, 'y': 0.307885, 'turn_angle': -0.262602, 'incoming_length': 1.07472, 'outgoing_length': 0.392279, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.25, 'selected_trim': 0.165076, 'selected_score': 1}]",9,0,81,none,9,0,0.0,252,0.922222,555,0,0,"{'angular acceleration iteration did not converge': 6, 'transition would overlap an adjacent corner window': 16}",0.00656703,fixed,0.05,,0,59,NavFnAStar,6f1b40571faf83b43e80b36513c1a4453893c3a2a85f79fac1ba4e54a553e2b9,277,f151b12372f6cea9f1662b92a6df24b9b12738e431b8889702e1cd3222ca5857,0,1,serpentine_east_west,True,5.2482444288524395,2.933733761471389,13.767377318429096,1,0.01801778400022158
0.015000000000000001,6.021080384197906,0.09830319414758466,0.03513589848356545,,0.4215414668154927,0.12275854577833645,0.12275854577833645,0,593,,,,,,,,,,,,,,,,,,,,,,,,3.9557138037864723,pivot_g2,0.05,582,74b537a80606894151bae496fe375ccd90b8a65d06fe9dfec5a024457f261105,13.751468387661061,240,132,"[[5, 0], [4.13647, 1.25001], [3.82984, 1.92899], [3.41493, 2.24508], [2.1789, 2.68946], [1.4492, 3.38597], [-3.48733, 3.42705], [-3.75084, 3.16982], [-4.33274, 1.29536], [-4.75692, 0.307885], [-5, 0]]",557,0.075,0.0717444,0.15,0,11,0,10,"[{'index': 0, 'x': 4.13647, 'y': 1.25001, 'turn_angle': -0.180354, 'incoming_length': 1.51928, 'outgoing_length': 0.745009, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00904221, 'trim_max': 0.135633, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.135633, 'selected_score': 0.114853}, {'index': 1, 'x': 3.82984, 'y': 1.92899, 'turn_angle': 0.495581, 'incoming_length': 0.745009, 'outgoing_length': 0.521594, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.025299, 'trim_max': 0.379484, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.379484, 'selected_score': 0.331168}, {'index': 2, 'x': 3.41493, 'y': 2.24508, 'turn_angle': 0.305901, 'incoming_length': 0.521594, 'outgoing_length': 1.31349, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0154154, 'trim_max': 0.231232, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.485, 'selected_trim': 0.0747649, 'selected_score': 0.468168}, {'index': 3, 'x': 2.1789, 'y': 2.68946, 'turn_angle': -0.417007, 'incoming_length': 1.31349, 'outgoing_length': 1.00875, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0211579, 'trim_max': 0.317368, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.317368, 'selected_score': 0.251063}, {'index': 4, 'x': 1.4492, 'y': 3.38597, 'turn_angle': 0.753815, 'incoming_length': 1.00875, 'outgoing_length': 4.93671, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0395831, 'trim_max': 0.593747, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.593747, 'selected_score': 0.443575}, {'index': 5, 'x': -3.48733, 'y': 3.42705, 'turn_angle': 0.781659, 'incoming_length': 4.93671, 'outgoing_length': 0.368238, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 0.893726, 'trim_min': 0.0412025, 'trim_max': 0.368238, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.298432, 'selected_trim': 0.122961, 'selected_score': 0.735423}, {'index': 6, 'x': -3.75084, 'y': 3.16982, 'turn_angle': 0.496454, 'incoming_length': 0.368238, 'outgoing_length': 1.96271, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.45288, 'trim_min': 0.0253454, 'trim_max': 0.368238, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.370575, 'selected_trim': 0.0939239, 'selected_score': 0.606179}, {'index': 7, 'x': -4.33274, 'y': 1.29536, 'turn_angle': -0.104718, 'incoming_length': 1.96271, 'outgoing_length': 1.07472, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00524069, 'trim_max': 0.0786103, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.0786103, 'selected_score': 0.0773004}, {'index': 8, 'x': -4.75692, 'y': 0.307885, 'turn_angle': -0.262602, 'incoming_length': 1.07472, 'outgoing_length': 0.392279, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0132061, 'trim_max': 0.198091, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.198091, 'selected_score': 0.147806}]",9,54,171,none,9,0,0.0,252,0.352837,582,0,0,"{'angular acceleration iteration did not converge': 12, 'transition requires a reversing inner wheel': 12}",0.0144358,adaptive,0.05,,0,147,NavFnAStar,6f1b40571faf83b43e80b36513c1a4453893c3a2a85f79fac1ba4e54a553e2b9,277,f151b12372f6cea9f1662b92a6df24b9b12738e431b8889702e1cd3222ca5857,0,1,serpentine_east_west,True,6.021080384197906,3.9557138037864723,13.751468387661061,1,0.026951677999932144
0.012,14.101111072893245,0.020047554137448027,0.003267731451151462,,0.4731462200754046,0.16464466339406925,0.2146446641391273,0,625,1.5,252,5.24824,5.24824,0,253,13.768,0,True,63.4828,63.4828,251,13.9726,0,True,simple_lower_peak_cost,simple,14.1011,14.1011,228,13.8932,0,True,6.5919828856385445,adaptive_hybrid_fixed,0.05,557,c4164be6bb151f498f452dda15dbd7121dd484f179da32f3f4df05a98d3a737f,13.891320816679688,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,6f1b40571faf83b43e80b36513c1a4453893c3a2a85f79fac1ba4e54a553e2b9,279,f151b12372f6cea9f1662b92a6df24b9b12738e431b8889702e1cd3222ca5857,0,1,serpentine_east_west,True,14.101111072893245,6.5919828856385445,13.891320816679688,1,0.02505483799996
0.021,14.101111072893245,0.020047554137448027,0.003267731451151462,,0.4731462200754046,0.16464466339406925,0.2146446641391273,0,625,1.5,252,6.02108,6.02108,0,253,13.7522,0,True,63.4828,63.4828,251,13.9726,0,True,simple_lower_peak_cost,simple,14.1011,14.1011,228,13.8932,0,True,6.5919828856385445,adaptive_hybrid,0.05,557,c4164be6bb151f498f452dda15dbd7121dd484f179da32f3f4df05a98d3a737f,13.891320816679688,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,6f1b40571faf83b43e80b36513c1a4453893c3a2a85f79fac1ba4e54a553e2b9,279,f151b12372f6cea9f1662b92a6df24b9b12738e431b8889702e1cd3222ca5857,0,1,serpentine_east_west,True,14.101111072893245,6.5919828856385445,13.891320816679688,1,0.03374795599938807
0.0,1.151078408615801e-11,0.0,0.0,,0.6943895154234107,0.6146446700995918,0.6646446708446498,0,257,,,,,,,,,,,,,,,,,,,,,,,,1.072883613062502e-05,raw,0.05,222,c2163693ef14fd5091f65b9ac815fa774c9b97d81b860d1a15719257a12f3794,5.599999999999988,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,113,c2163693ef14fd5091f65b9ac815fa774c9b97d81b860d1a15719257a12f3794,0,1,left_vertical_aisle,True,1.151078408615801e-11,1.072883613062502e-05,5.599999999999988,1,0.004347414000221761
0.0,4.572852178688385e-13,1.6819550197055833e-08,2.4245570089356794e-09,,0.7306116714505353,0.7146446715897079,0.7146446715897079,0,222,,,,,,,,,,,,,,,,,,,,,,,,1.5875102121754106e-06,simple,0.05,222,46bdc2d96ecc0b963b6d1c77127864cad16ec165f9923e89e5d470621157eef8,5.599999999999989,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,113,c2163693ef14fd5091f65b9ac815fa774c9b97d81b860d1a15719257a12f3794,0,1,left_vertical_aisle,True,4.572852178688385e-13,1.5875102121754106e-06,5.599999999999989,1,0.0062393970001721755
0.0,1.9797116809273222e-12,1.2103893887172035e-08,1.4770665593184767e-09,,0.7306116714505353,0.7146446715897079,0.7146446715897079,0,222,,,,,,,,,,,,,,,,,,,,,,,,4.099778649901973e-06,savitzky_golay,0.05,222,1a7d124729d8a10384bdc92abb18b602c0a4fd7db9003d3fef3fcb3c51f306b4,5.599999999999986,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,113,c2163693ef14fd5091f65b9ac815fa774c9b97d81b860d1a15719257a12f3794,0,1,left_vertical_aisle,True,1.9797116809273222e-12,4.099778649901973e-06,5.599999999999986,1,0.006911930000569555
0.0,1.151078408615801e-11,0.0,0.0,,0.73158518039698,0.7146446715897079,0.7146446715897079,0,224,,,,,,,,,,,,,,,,,,,,,,,,1.072883613062502e-05,constrained,0.05,222,c2163693ef14fd5091f65b9ac815fa774c9b97d81b860d1a15719257a12f3794,5.599999999999988,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,113,c2163693ef14fd5091f65b9ac815fa774c9b97d81b860d1a15719257a12f3794,0,1,left_vertical_aisle,True,1.151078408615801e-11,1.072883613062502e-05,5.599999999999988,1,0.0059922850005023065
0.0,0.0,2.6822090326561465e-08,2.658366692793014e-08,,0.7315271184306084,0.7146446715897079,0.7146446715897079,0,156,,,,,,,,,,,,,,,,,,,,,,,,0.0,pivot_g2_fixed,0.05,113,9a33cbf9943c7c177de49707ea2410de96bf9d85128fe738a2fba5660256dcc8,5.599999999999988,0,0,"[[-4.2, -2.8], [-4.2, 2.8]]",222,0.075,2.68221e-08,0.15,0,2,0,1,[],0,0,0,none,0,0,0.0,252,0,113,0,0,{},0.000186143,fixed,0.05,,0,0,NavFnAStar,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,113,c2163693ef14fd5091f65b9ac815fa774c9b97d81b860d1a15719257a12f3794,0,1,left_vertical_aisle,True,0.0,0.0,5.599999999999988,1,0.004375835000246298
0.0,0.0,2.6822090326561465e-08,2.658366692793014e-08,,0.7315271184306084,0.7146446715897079,0.7146446715897079,0,156,,,,,,,,,,,,,,,,,,,,,,,,0.0,pivot_g2,0.05,113,9a33cbf9943c7c177de49707ea2410de96bf9d85128fe738a2fba5660256dcc8,5.599999999999988,0,0,"[[-4.2, -2.8], [-4.2, 2.8]]",222,0.075,2.68221e-08,0.15,0,2,0,1,[],0,0,0,none,0,0,0.0,252,0,113,0,0,{},0.000185914,adaptive,0.05,,0,0,NavFnAStar,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,113,c2163693ef14fd5091f65b9ac815fa774c9b97d81b860d1a15719257a12f3794,0,1,left_vertical_aisle,True,0.0,0.0,5.599999999999988,1,0.004426164000506105
0.003,4.572852178688385e-13,1.6819550197055833e-08,2.4245570089356794e-09,,0.7306116714505353,0.7146446715897079,0.7146446715897079,0,222,1.5,252,0,0,0,0,5.6,0,True,1.15108e-11,1.15108e-11,0,5.6,0,True,metric_tie_stable_simple,simple,4.57285e-13,4.57285e-13,0,5.6,0,True,1.5875102121754106e-06,adaptive_hybrid_fixed,0.05,222,46bdc2d96ecc0b963b6d1c77127864cad16ec165f9923e89e5d470621157eef8,5.599999999999989,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,113,c2163693ef14fd5091f65b9ac815fa774c9b97d81b860d1a15719257a12f3794,0,1,left_vertical_aisle,True,4.572852178688385e-13,1.5875102121754106e-06,5.599999999999989,1,0.007000194999818632
0.0,4.572852178688385e-13,1.6819550197055833e-08,2.4245570089356794e-09,,0.7306116714505353,0.7146446715897079,0.7146446715897079,0,222,1.5,252,0,0,0,0,5.6,0,True,1.15108e-11,1.15108e-11,0,5.6,0,True,metric_tie_stable_simple,simple,4.57285e-13,4.57285e-13,0,5.6,0,True,1.5875102121754106e-06,adaptive_hybrid,0.05,222,46bdc2d96ecc0b963b6d1c77127864cad16ec165f9923e89e5d470621157eef8,5.599999999999989,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,113,c2163693ef14fd5091f65b9ac815fa774c9b97d81b860d1a15719257a12f3794,0,1,left_vertical_aisle,True,4.572852178688385e-13,1.5875102121754106e-06,5.599999999999989,1,0.0073875969992514
0.0,5.6843329075424665e-11,3.469446951953614e-18,4.595394748983253e-19,,0.4591274264028941,0.41464466711935954,0.41464466711935954,0,145,,,,,,,,,,,,,,,,,,,,,,,,2.384185791016065e-05,raw,0.05,110,ecfc9187ec36ff6588efa48aed337399ff524757199691dd22cd7efd673d4992,2.799999999999998,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,57,ecfc9187ec36ff6588efa48aed337399ff524757199691dd22cd7efd673d4992,0,1,inner_vertical_aisle,True,5.6843329075424665e-11,2.384185791016065e-05,2.799999999999998,1,0.0026851230004467652
0.0,2.2581973625149085e-12,3.7376780781528396e-08,7.58615394571091e-09,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,110,,,,,,,,,,,,,,,,,,,,,,,,3.527800096492389e-06,simple,0.05,110,4ae85587642f61832a9fc6837254306420be6ddedef19273db4fca0ec6a40b9b,2.7999999999999976,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,57,ecfc9187ec36ff6588efa48aed337399ff524757199691dd22cd7efd673d4992,0,1,inner_vertical_aisle,True,2.2581973625149085e-12,3.527800096492389e-06,2.7999999999999976,1,0.0042208879995087045
0.0,9.776350836662904e-12,2.6897551075322212e-08,4.621567569549218e-09,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,110,,,,,,,,,,,,,,,,,,,,,,,,9.110621945751828e-06,savitzky_golay,0.05,110,9a1bbf03a97f021a5f2d39c4c9cd9863cbc7d5ad8e722e5785b207b438312c25,2.7999999999999945,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,57,ecfc9187ec36ff6588efa48aed337399ff524757199691dd22cd7efd673d4992,0,1,inner_vertical_aisle,True,9.776350836662904e-12,9.110621945751828e-06,2.7999999999999945,1,0.003888047999680566
0.0,5.6843329075424665e-11,3.469446951953614e-18,4.595394748983253e-19,,0.5146446686094758,0.5146446686094757,0.5146446686094757,0,112,,,,,,,,,,,,,,,,,,,,,,,,2.384185791016065e-05,constrained,0.05,110,ecfc9187ec36ff6588efa48aed337399ff524757199691dd22cd7efd673d4992,2.799999999999998,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,57,ecfc9187ec36ff6588efa48aed337399ff524757199691dd22cd7efd673d4992,0,1,inner_vertical_aisle,True,5.6843329075424665e-11,2.384185791016065e-05,2.799999999999998,1,0.004222694999953092
0.0,0.0,5.960464477539063e-08,5.854961110069677e-08,,0.5146446686094758,0.5146446686094757,0.5146446686094757,0,89,,,,,,,,,,,,,,,,,,,,,,,,0.0,pivot_g2_fixed,0.05,57,eeb299c7c3a3a8b6bbe24487f84c715d5debfa8d7c3b0aca35949b011446d90f,2.799999999999998,0,0,"[[-2, -1.4], [-2, 1.4]]",110,0.075,5.96046e-08,0.15,0,2,0,1,[],0,0,0,none,0,0,0.0,252,0,57,0,0,{},0.000118861,fixed,0.05,,0,0,NavFnAStar,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,57,ecfc9187ec36ff6588efa48aed337399ff524757199691dd22cd7efd673d4992,0,1,inner_vertical_aisle,True,0.0,0.0,2.799999999999998,1,0.00299100099982752
0.0,0.0,5.960464477539063e-08,5.854961110069677e-08,,0.5146446686094758,0.5146446686094757,0.5146446686094757,0,89,,,,,,,,,,,,,,,,,,,,,,,,0.0,pivot_g2,0.05,57,eeb299c7c3a3a8b6bbe24487f84c715d5debfa8d7c3b0aca35949b011446d90f,2.799999999999998,0,0,"[[-2, -1.4], [-2, 1.4]]",110,0.075,5.96046e-08,0.15,0,2,0,1,[],0,0,0,none,0,0,0.0,252,0,57,0,0,{},0.000118441,adaptive,0.05,,0,0,NavFnAStar,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,57,ecfc9187ec36ff6588efa48aed337399ff524757199691dd22cd7efd673d4992,0,1,inner_vertical_aisle,True,0.0,0.0,2.799999999999998,1,0.0031359280001197476
0.0,2.2581973625149085e-12,3.7376780781528396e-08,7.58615394571091e-09,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,110,1.5,252,0,0,0,0,2.8,0,True,5.68433e-11,5.68433e-11,65,2.8,0,True,metric_tie_stable_simple,simple,2.2582e-12,2.2582e-12,0,2.8,0,True,3.527800096492389e-06,adaptive_hybrid_fixed,0.05,110,4ae85587642f61832a9fc6837254306420be6ddedef19273db4fca0ec6a40b9b,2.7999999999999976,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,57,ecfc9187ec36ff6588efa48aed337399ff524757199691dd22cd7efd673d4992,0,1,inner_vertical_aisle,True,2.2581973625149085e-12,3.527800096492389e-06,2.7999999999999976,1,0.003972027999225247
0.0,2.2581973625149085e-12,3.7376780781528396e-08,7.58615394571091e-09,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,110,1.5,252,0,0,0,0,2.8,0,True,5.68433e-11,5.68433e-11,65,2.8,0,True,metric_tie_stable_simple,simple,2.2582e-12,2.2582e-12,0,2.8,0,True,3.527800096492389e-06,adaptive_hybrid,0.05,110,4ae85587642f61832a9fc6837254306420be6ddedef19273db4fca0ec6a40b9b,2.7999999999999976,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,57,ecfc9187ec36ff6588efa48aed337399ff524757199691dd22cd7efd673d4992,0,1,inner_vertical_aisle,True,2.2581973625149085e-12,3.527800096492389e-06,2.7999999999999976,1,0.0041678669995235396
0.0,323.50936206908784,4.440892098500626e-16,6.787048184109659e-17,,0.5239502513119104,0.2146446641391273,0.2146446641391273,0,277,,,,,,,,,,,,,,,,,,,,,,,,30.844680330639324,raw,0.05,256,2bd4d608e674c5fcf4d9650696cf8dc603c760b7d9cb087aa62702255c8072ad,7.132247455967307,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,c9a3ddda49b45f2286a67462e7fbf0ab2e8023c1083773f695946e4947d509e6,146,2bd4d608e674c5fcf4d9650696cf8dc603c760b7d9cb087aa62702255c8072ad,0,1,bottom_alternating_cross,True,323.50936206908784,30.844680330639324,7.132247455967307,1,0.005031384999711008
